fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol
-0.5805801609720127,1.2132176989564845,-0.9675167342691082,-0.6085393115910612,0.1443509437026296,-0.5609270231656747,-0.0445767014182301,-0.5214683257786802,-0.4717514022860153,-0.913993934037059,-0.5955674715057168
-0.18291625743110948,1.04253030884723,-1.3766046714114217,0.05354672600776991,-0.15620752041823616,-0.4637934207326214,-0.3903200018322153,0.4435700750962275,0.8157847420019091,-0.7409870190913354,-0.8771618379627161
-0.18291625743110948,-0.15228142191755087,0.6176990221573561,0.05354672600776991,-0.11327059697240022,-0.36665981829956823,-0.01314549228968599,0.9155997276980743,0.7514079347875142,-0.22196627425416482,0.24921562786527782
0.3283659042643376,-0.7212393889483988,0.2597470771578318,2.2605001846705397,-0.005928288357803422,-0.5609270231656747,0.018285716838858122,1.2302861627659334,0.4295238987155309,0.6430683004744531,0.06148605022727938
2.3734945510461247,-0.8350309823545685,1.6915548571559285,0.05354672600776991,-0.13473905869531713,1.4788786279284427,0.804065945052461,1.4925248586558741,-1.3730267032875645,0.41239241388015485,0.06148605022727938
-0.5805801609720127,-0.2660730153237206,0.2597470771578318,-0.3142788504360251,-0.5426398314307779,1.4788786279284427,0.2383041807386669,0.27573730972669097,-0.08549055899963999,-0.0489593593084411,-0.40783789386771835
-0.23972538650838116,-1.005718372463823,0.9756509671568803,0.78919787889536,-0.19914444386407415,-0.07525901100040859,-0.296026374446583,0.2862268575622397,0.23639347707234326,1.1620890453116237,2.22037619306427
2.032639776582494,-0.8350309823545685,1.1290589435852476,0.12711184129652897,0.23022479059430562,-0.36665981829956823,-0.13887032880386244,1.9121067720796863,-0.9867658600011863,-0.27963524590273936,-0.12624352741071904
0.3851750333416093,0.9287387154410602,-1.3766046714114217,-0.09358350456974823,0.015540173365115581,0.31327539873180427,-0.2645951653180389,1.1778384235879569,0.23639347707234326,-0.33730421755131396,-1.0648914156007145
-0.353343644662925,0.07530176489478857,-0.04706887569890323,-0.4614090810135432,0.037008635088034585,0.7018098084640171,3.1614066296932695,-0.20678189071076283,-0.34299778785722546,-0.39497318919988855,-0.6894322603247176
-0.6373892900492844,0.2459891550040425,-1.1209247106974758,-0.1671486198585073,-0.13473905869531713,0.02187459143264462,-0.3274575835751271,-0.5844056127922637,0.4295238987155309,-0.33730421755131396,-0.12624352741071904
-0.6373892900492844,-1.0626141691669078,-0.30274883641284916,-0.020018389280989157,-0.26354982903283114,2.4502146522589747,0.6783411085382844,-0.46902058660070367,0.365147091501136,-0.6833180474427607,-0.3139731050487191
-0.23972538650838116,-0.20917721862063574,0.2597470771578318,-0.4614090810135432,-0.11327059697240022,0.11900819386569783,3.067113002307637,0.023988161672357122,-0.7292586311436008,-0.6256490757941862,-0.8771618379627161
1.294121098577959,2.834747904994401,0.8222429907285126,0.20067695658528772,-0.15620752041823616,0.5075426035979107,1.1812404545949904,0.9155997276980743,-1.63053393214515,-0.5103111324970376,-0.3139731050487191
-0.9782440645129159,-0.7781351856514837,1.1290589435852476,-0.6085393115910612,-0.3708921376474259,0.7018098084640171,3.2242690479503575,-2.3886078405148536,-1.2442730888587716,-0.913993934037059,1.000133938417275
-0.7510075482038282,1.440800885768824,-0.9675167342691082,-0.3878439657247842,0.12288248197971059,-0.5609270231656747,-0.8617881387603771,-0.6053847084634193,0.5582775131443236,-1.0870008489827827,-0.40783789386771835
-1.8871901297492657,2.8063000066428594,-1.172060702840265,-0.8292346574573383,-0.9076036807204007,2.4502146522589747,1.2126716637235344,-1.549444013667113,2.811465765648195,-1.0293318773342082,0.06148605022727938
-0.6941984191265566,-1.4608847460885013,1.6915548571559285,-0.3142788504360251,-0.28501829075575014,0.11900819386569783,-0.6732008839891124,0.726787866657324,0.4295238987155309,0.35472344223158025,0.1553508390462786
-0.9214349354356438,-0.37986460872989,-0.14934085998448166,-0.6085393115910612,-0.22061290558699315,0.21614179629875105,-0.3903200018322153,-1.0249666218872897,0.49390070592992874,-0.33730421755131396,0.1553508390462786
0.15793851703252157,-0.8350309823545685,0.4642910457289884,0.34780718716280584,-0.13473905869531713,1.3817450254953896,2.281332774094034,0.12888364002831015,-0.7292586311436008,-0.5679801041456116,-0.9710266267817153
0.15793851703252157,0.9002908170895184,-0.86524474998353,-0.6821044268798201,0.1014140202567916,-1.240862240197047,-1.0818066026601858,0.3648984663292045,-0.021113751785242194,-0.0489593593084411,-0.8302294435532156
-1.0350531935901877,0.5873639352225517,0.310883069300621,-0.5349741963023021,-0.6070452165995349,0.02187459143264462,-0.57890725660348,-0.7574831520795745,0.3007702842867382,-0.10662833095701567,-0.3139731050487191
-0.46696190281746885,1.04253030884723,-1.3766046714114217,-0.6821044268798201,0.1014140202567916,0.6046762060309638,-0.4846136292178477,-0.21202666462859543,0.4295238987155309,-0.4526421608484631,-0.40783789386771835
-0.5805801609720127,-0.095385625214466,-0.4561568128412167,-0.3142788504360251,-0.3708921376474259,-0.36665981829956823,-0.57890725660348,0.48552826643859703,1.33079919971708,0.41239241388015485,-0.8771618379627161
0.15793851703252157,-0.20917721862063574,0.0552031085866752,-0.4614090810135432,0.48784633126933336,0.41040900116485746,2.815663329279284,0.23377911838426318,-2.467432425932301,7.448006955006245,-0.5017026826867176
1.123693711346144,-0.6643435922453143,0.7711069985857234,-0.09358350456974823,2.6990978887299883,-0.9494614328978874,-1.0189441844030975,1.387629380299863,-0.7936354383579985,-0.22196627425416482,-0.8771618379627161
0.953266324114328,1.1563219022533997,0.8222429907285126,-0.1671486198585073,-0.6070452165995349,-0.07525901100040859,-0.4846136292178477,-0.08090731668359591,-1.0511426672155841,-0.5103111324970376,0.5308099943222772
0.49879329149615265,0.8149471220348911,-0.86524474998353,0.34780718716280584,0.07994555853387258,-0.36665981829956823,0.04971692596740224,1.1149011365743735,-0.021113751785242194,-0.6833180474427607,-0.8771618379627161
-0.6941984191265566,0.7011555286287214,-0.4561568128412167,-0.5349741963023021,-0.3708921376474259,-0.269526215866515,-0.20173274706095065,0.12888364002831015,0.8157847420019091,-0.33730421755131396,-1.2526209932387147
0.15793851703252157,-0.6074477955422294,0.6176990221573561,-0.5349741963023021,-0.4138290610932639,-0.9494614328978874,-1.0818066026601858,-0.8361547608465393,0.23639347707234326,0.18171652728585655,1.1878635160552733
-0.9214349354356438,0.6442597319256366,-0.20047685212727073,-0.3142788504360251,-0.15620752041823616,-0.4637934207326214,2.281332774094034,-0.7207697346549793,0.3007702842867382,0.23938549893443112,0.4369452055032779
-0.6373892900492844,0.672707630277179,-1.3766046714114217,-0.4614090810135432,0.2087563288713845,-0.07525901100040859,-0.2331639561894948,-0.002235707916631137,0.365147091501136,-0.4526421608484631,-1.1587562044197153
0.44198416241888094,-1.574676339494671,0.36201906144341023,-0.3878439657247842,-0.3494236759245072,2.8387490619911877,0.6469098994097404,0.4907730403563714,0.8157847420019091,1.1620890453116237,-0.2201083162297199
-0.5805801609720127,-0.7781351856514837,0.20861108501504258,-0.09358350456974823,-0.28501829075575014,-0.6580606255987278,-0.01314549228968599,-0.2906982733955602,0.6226543203587215,-0.6833180474427607,-0.9710266267817153
-0.7510075482038282,0.18909335830095828,-0.5072928049840058,-0.6085393115910612,-0.4782344462620209,-0.07525901100040859,-0.7046320931176565,-0.8466443086821462,0.8157847420019091,0.1240475556372826,0.10841844463677983
-0.8078166772811,0.2459891550040425,-1.3766046714114217,0.20067695658528772,-0.13473905869531713,0.5075426035979107,-0.17030153793240654,-0.8256652130109905,0.6226543203587215,-0.7986559907399099,0.3430804166842787
1.294121098577959,-0.9488225757607383,1.5381468807275607,-0.1671486198585073,-0.005928288357803422,-0.9494614328978874,-0.8303569296318329,0.003009066001143223,-1.115519474429979,0.35472344223158025,0.6246747831412763
