lights,Press_mm_hg,RH_out,Windspeed,Visibility,T_out,T1,RH_2,RH_5,RH_6,weekday,peak
3.1539740276496437,-2.8696160204545653,0.7974173220074706,1.1090157441614228,2.009983901583953,0.10124420299475655,-1.0766294488838344,1.2303769482716456,0.4535964810145171,0.8198443050641608,1,1
3.1539740276496437,-2.856732325546195,0.7974173220074706,0.9767534552967926,1.693532983112907,0.07376321675659259,-1.0766294488838344,1.2121297428907736,0.4535964810145171,0.8132497198098757,1,1
3.1539740276496437,-2.8438486306378246,0.7974173220074706,0.8444911660353751,1.377082063816337,0.04857231270494204,-1.0766294488838344,1.1862232176338434,0.4414475313177524,0.7823233902560177,1,1
4.372855542229644,-2.8309649357294684,0.7974173220074706,0.7122288771707448,1.0606311453452908,0.021091326466777877,-1.0766294488838344,1.1763111545505462,0.4414475313177524,0.7914193693760468,1,1
4.372855542229644,-2.818081240821098,0.7974173220074706,0.5799665883061146,0.7441802268742446,-0.006389659771386287,-1.0766294488838344,1.1600914164342155,0.4414475313177524,0.8415609555287474,1,1
4.372855542229644,-2.805197545912727,0.7974173220074706,0.44770429904469705,0.4277293075776748,-0.031580563823036825,-1.0766294488838344,1.1519815473760502,0.4348208314831532,0.871350288118976,1,1
5.591737056809644,-2.792313851004357,0.7974173220074706,0.31544201018006673,0.11127838910662856,-0.059061550061200785,-1.0766294488838344,1.1519815473760502,0.4278259820258933,0.8823791629640334,1,1
5.591737056809644,-2.78372471677086,0.7855643396738874,0.38157315481077553,0.11127838910662856,-0.054481385688173525,-1.1032973055406763,1.1519815473760502,0.42046298184152187,0.8937491370346196,1,1
4.372855542229644,-2.7751355954211268,0.7737113580514827,0.44770429904469705,0.11127838910662856,-0.052191303501659896,-1.1566330268547156,1.1339596152345879,0.4315074815658536,0.9211507750461477,1,1
4.372855542229644,-2.7665464611876303,0.7618583757178995,0.5138354436754058,0.11127838910662856,-0.047611139128632435,-1.1032973055406763,1.1249486505154995,0.4315074815658536,0.934794744067291,1,1
8.029500085969644,-2.757957326954148,0.7500053933843164,0.5799665883061146,0.11127838910662856,-0.043030974755605175,-1.0472948009610599,1.1249486505154995,0.4315074815658536,0.9429811254799766,1,1
